MUNICÍPIO DE IBICUITINGA
MUNICÍPIO DE ICAPUI
MUNICÍPIO DE ICO
MUNICÍPIO DE IGUATU
MUNICÍPIO DE INDEPENDENCIA
MUNICÍPIO DE IPAPORANGA
MUNICÍPIO DE IPAUMIRIM
MUNICÍPIO DE IPU
MUNICÍPIO DE IPUEIRAS
MUNICÍPIO DE IRACEMA
MUNICÍPIO DE IRAUÇUBA
MUNICÍPIO DE ITAITINGA
MUNICÍPIO DE ITAIÇABA
MUNICÍPIO DE ITAPAJE
MUNICÍPIO DE ITAPIPOCA
MUNICÍPIO DE ITAPIUNA
MUNICÍPIO DE ITAREMA
MUNICÍPIO DE ITATIRA
MUNICÍPIO DE JAGUARETAMA
MUNICÍPIO DE JAGUARIBARA
MUNICÍPIO DE JAGUARIBE
MUNICÍPIO DE JAGUARUANA
MUNICÍPIO DE JARDIM
MUNICÍPIO DE JATI
MUNICÍPIO DE JIJOCA DE JERICOACOARA
MUNICÍPIO DE JUAZEIRO DO NORTE
MUNICÍPIO DE JUCAS
MUNICÍPIO DE LAVRAS DA MANGABEIRA
MUNICÍPIO DE LIMOEIRO DO NORTE
MUNICÍPIO DE MADALENA
MUNICÍPIO DE MARACANAU
MUNICÍPIO DE MARANGUAPE
MUNICÍPIO DE MARCO
MUNICÍPIO DE MARTINOPOLE
MUNICÍPIO DE MASSAPE
MUNICÍPIO DE MAURITI
MUNICÍPIO DE MERUOCA
MUNICÍPIO DE MILAGRES
MUNICÍPIO DE MILHA
MUNICÍPIO DE MIRAIMA
MUNICÍPIO DE MISSAO VELHA
MUNICÍPIO DE MOMBAÇA
MUNICÍPIO DE MONSENHOR TABOSA
MUNICÍPIO DE MORADA NOVA
MUNICÍPIO DE MORAUJO
MUNICÍPIO DE MORRINHOS
MUNICÍPIO DE MUCAMBO
MUNICÍPIO DE MULUNGU
MUNICÍPIO DE NOVA OLINDA
MUNICÍPIO DE NOVA RUSSAS
MUNICÍPIO DE NOVO ORIENTE
MUNICÍPIO DE OCARA
MUNICÍPIO DE OROS
MUNICÍPIO DE PACAJUS
MUNICÍPIO DE PACATUBA
MUNICÍPIO DE PACOTI
MUNICÍPIO DE PACUJA
MUNICÍPIO DE PALHANO
MUNICÍPIO DE PALMACIA
MUNICÍPIO DE PARACURU
MUNICÍPIO DE PARAIPABA
MUNICÍPIO DE PARAMBU
MUNICÍPIO DE PARAMOTI
MUNICÍPIO DE PEDRA BRANCA
MUNICÍPIO DE PENAFORTE
MUNICÍPIO DE PENTECOSTE
MUNICÍPIO DE PEREIRO
MUNICÍPIO DE PINDORETAMA
MUNICÍPIO DE PIQUET CARNEIRO
MUNICÍPIO DE PIRES FERREIRA
MUNICÍPIO DE PORANGA
MUNICÍPIO DE PORTEIRAS
MUNICÍPIO DE POTENGI
MUNICÍPIO DE POTIRETAMA
MUNICÍPIO DE QUITERIANOPOLIS
MUNICÍPIO DE QUIXADA
MUNICÍPIO DE QUIXELO
MUNICÍPIO DE QUIXERAMOBIM
MUNICÍPIO DE QUIXERE
MUNICÍPIO DE REDENÇÃO
MUNICÍPIO DE RERIUTABA
MUNICÍPIO DE RUSSAS
MUNICÍPIO DE SABOEIRO
MUNICÍPIO DE SALITRE
MUNICÍPIO DE SANTA QUITERIA
MUNICÍPIO DE SANTANA DO ACARAU
MUNICÍPIO DE SANTANA DO CARIRI
MUNICÍPIO DE SENADOR POMPEU
MUNICÍPIO DE SENADOR SÁ
MUNICÍPIO DE SOBRAL
MUNICÍPIO DE SOLONOPOLE
MUNICÍPIO DE SÃO BENEDITO
MUNICÍPIO DE SÃO GONÇALO DO AMARANTE
MUNICÍPIO DE SÃO JOÃO DO JAGUARIBE
MUNICÍPIO DE SÃO LUIS DO CURU
MUNICÍPIO DE TABULEIRO DO NORTE
MUNICÍPIO DE TAMBORIL
MUNICÍPIO DE TARRAFAS
MUNICÍPIO DE TAUA
MUNICÍPIO DE TEJUÇUOCA
MUNICÍPIO DE TIANGUA
MUNICÍPIO DE TRAIRI
MUNICÍPIO DE TURURU
MUNICÍPIO DE UBAJARA
MUNICÍPIO DE UMARI
MUNICÍPIO DE UMIRIM
MUNICÍPIO DE URUBURETAMA
MUNICÍPIO DE URUOCA
MUNICÍPIO DE VARJOTA
MUNICÍPIO DE VARZEA ALEGRE
MUNICÍPIO DE VIÇOSA DO CEARÁ
SERVICO AUTONOMO DE AGUA E ESGOTO DE ICO
SERVIÇO AUTONOMO DE AGUA E ESGOTO DE BOA VIAGEM
SERVIÇO AUTONOMO DE AGUA E ESGOTO DE IGUATU
SERVIÇO AUTONOMO DE AGUA E ESGOTO DE JUCÁS
SERVIÇO AUTONOMO DE AGUA E ESGOTO DE LIMOEIRO DO NORTE
SERVIÇO AUTONOMO DE AGUA E ESGOTO DE MADALENA
SERVIÇO AUTONOMO DE AGUA E ESGOTO DE NOVA RUSSAS
SERVIÇO AUTONOMO DE AGUA E ESGOTO DE QUIXERAMOBIM
SERVIÇO AUTONOMO DE AGUA E ESGOTO DE SOBRAL
SUPERINTENDENCIA MUNICIPAL DE TRANSPORTE E TRANSITO DO MUNICIPIO DE PIRIPIRI - SUTRAN
